timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime,Connect
1537241446262,16,SignIn,200,,SignIn 1-23,true,,235,146,146,16,0,1
1537241446263,18,SignIn,200,,SignIn 1-131,true,,235,146,146,18,0,1
1537241446272,14,SignIn,200,,SignIn 1-90,true,,235,147,147,14,0,1
1537241446270,18,SignIn,200,,SignIn 1-85,true,,235,147,147,18,0,1
1537241446280,10,SignIn,200,,SignIn 1-3,true,,235,147,147,10,0,1
1537241446285,6,SignIn,200,,SignIn 1-81,true,,235,148,148,6,0,1
1537241446271,22,SignIn,200,,SignIn 1-113,true,,235,148,148,22,0,1
1537241446265,30,AddComment,200,,SignIn 1-38,true,,160,148,148,30,0,0
1537241446303,4,SignIn,200,,SignIn 1-17,true,,235,150,150,4,0,1
1537241446312,4,SignIn,200,,SignIn 1-16,true,,235,151,151,4,0,1
1537241446313,7,AddWeibo,200,,SignIn 1-34,true,,160,152,152,7,0,0
1537241446317,8,GetWeiboList,200,,SignIn 1-21,true,,1410,153,153,8,0,0
1537241446321,7,SignIn,200,,SignIn 1-109,true,,235,153,153,7,0,1
1537241446322,8,SignIn,200,,SignIn 1-50,true,,235,153,153,8,0,1
1537241446324,8,SignIn,200,,SignIn 1-94,true,,235,153,153,8,0,1
1537241446319,13,AddWeibo,200,,SignIn 1-1,true,,160,153,153,13,0,0
1537241446322,12,AddForward,200,,SignIn 1-24,true,,160,154,154,12,0,0
1537241446332,8,SignIn,200,,SignIn 1-136,true,,235,155,155,8,0,1
1537241446332,10,GetWeiboList,200,,SignIn 1-9,true,,1406,155,155,10,0,0
1537241446340,4,SignIn,200,,SignIn 1-39,true,,235,155,155,4,0,1
1537241446328,18,AddWeibo,200,,SignIn 1-96,true,,160,156,156,18,0,0
1537241446341,6,SignIn,200,,SignIn 1-78,true,,235,156,156,6,0,1
1537241446333,16,AddWeibo,200,,SignIn 1-60,true,,160,156,156,16,0,0
1537241446339,10,AddWeibo,200,,SignIn 1-79,true,,160,156,156,10,0,0
1537241446332,17,AddWeibo,200,,SignIn 1-77,true,,160,156,156,17,0,0
1537241446347,5,SignIn,200,,SignIn 1-151,true,,235,156,156,5,0,1
1537241446350,4,AddWeibo,200,,SignIn 1-94,true,,160,157,157,4,0,0
1537241446350,5,AddForward,200,,SignIn 1-28,true,,160,157,157,5,0,0
1537241446355,4,SignIn,200,,SignIn 1-47,true,,235,158,158,4,0,1
1537241446362,6,AddComment,200,,SignIn 1-28,true,,160,159,159,6,0,0
1537241446368,8,GetWeiboList,200,,SignIn 1-54,true,,1410,160,160,8,0,0
1537241446370,8,GetWeiboList,200,,SignIn 1-30,true,,1410,160,160,8,0,0
1537241446374,9,SignIn,200,,SignIn 1-142,true,,235,161,161,9,0,1
1537241446387,5,SignIn,200,,SignIn 1-154,true,,235,162,162,5,0,1
1537241446375,18,AddWeibo,200,,SignIn 1-3,true,,160,162,162,18,0,0
1537241446379,16,AddWeibo,200,,SignIn 1-67,true,,160,163,163,16,0,0
1537241446379,17,AddWeibo,200,,SignIn 1-81,true,,160,163,163,17,0,0
1537241446376,20,AddWeibo,200,,SignIn 1-19,true,,160,163,163,20,0,0
1537241446382,15,AddWeibo,200,,SignIn 1-75,true,,160,163,163,15,0,0
1537241446399,34,GetWeiboList,200,,SignIn 1-11,true,,1410,168,168,34,0,0
1537241446396,43,SignIn,200,,SignIn 1-44,true,,235,169,169,43,0,1
1537241446391,53,AddWeibo,200,,SignIn 1-57,true,,160,170,170,53,0,0
1537241446399,46,SignIn,200,,SignIn 1-26,true,,235,170,170,46,0,1
1537241446424,26,AddWeibo,200,,SignIn 1-16,true,,160,171,171,26,0,0
1537241446439,12,SignIn,200,,SignIn 1-112,true,,235,171,171,12,0,1
1537241446402,50,AddWeibo,200,,SignIn 1-14,true,,160,171,171,50,0,0
1537241446418,34,SignIn,200,,SignIn 1-138,true,,235,171,171,34,0,1
1537241446438,15,SignIn,200,,SignIn 1-166,true,,235,171,171,15,0,1
1537241446405,49,AddWeibo,200,,SignIn 1-15,true,,160,171,171,49,0,0
1537241446419,35,SignIn,200,,SignIn 1-59,true,,235,171,171,35,0,1
1537241446414,43,SignIn,200,,SignIn 1-161,true,,235,172,172,43,0,1
1537241446455,4,SignIn,200,,SignIn 1-45,true,,235,172,172,4,0,1
1537241446451,10,AddWeibo,200,,SignIn 1-27,true,,160,172,172,10,0,0
1537241446415,48,SignIn,200,,SignIn 1-134,true,,235,173,173,48,0,2
1537241446427,37,GetWeiboList,200,,SignIn 1-37,true,,1410,173,173,37,0,0
1537241446421,54,SignIn,200,,SignIn 1-92,true,,235,174,174,54,0,0
1537241446450,26,SignIn,200,,SignIn 1-33,true,,235,175,175,26,0,1
1537241446467,13,SignIn,200,,SignIn 1-31,true,,235,175,175,13,0,1
1537241446449,31,AddWeibo,200,,SignIn 1-121,true,,160,175,175,31,0,0
1537241446467,16,SignIn,200,,SignIn 1-89,true,,235,176,176,16,0,2
1537241446422,62,SignIn,200,,SignIn 1-156,true,,235,176,176,62,0,2
1537241446423,63,SignIn,200,,SignIn 1-141,true,,235,176,176,63,0,2
1537241446481,6,SignIn,200,,SignIn 1-124,true,,235,176,176,6,0,1
1537241446484,5,SignIn,200,,SignIn 1-101,true,,235,176,176,5,0,0
1537241446446,50,SignIn,200,,SignIn 1-51,true,,235,177,177,50,0,1
1537241446485,12,GetWeiboList,200,,SignIn 1-121,true,,1747,178,178,12,0,0
1537241446460,40,SignIn,200,,SignIn 1-145,true,,235,178,178,40,0,1
1537241446460,42,SignIn,200,,SignIn 1-76,true,,235,178,178,42,0,1
1537241446423,81,SignIn,200,,SignIn 1-122,true,,235,179,179,81,0,1
1537241446501,6,SignIn,200,,SignIn 1-153,true,,235,179,179,6,0,2
1537241446431,77,SignIn,200,,SignIn 1-132,true,,235,179,179,77,0,0
1537241446506,4,SignIn,200,,SignIn 1-65,true,,235,180,180,4,0,1
1537241446504,8,SignIn,200,,SignIn 1-86,true,,235,180,180,8,0,1
1537241446472,40,AddWeibo,200,,SignIn 1-58,true,,160,180,180,40,0,0
1537241446513,4,SignIn,200,,SignIn 1-149,true,,235,180,180,4,0,1
1537241446473,55,AddForward,200,,SignIn 1-8,true,,160,182,182,55,0,0
1537241446515,13,GetWeiboList,200,,SignIn 1-32,true,,1576,182,182,13,0,0
1537241446497,35,AddWeibo,200,,SignIn 1-128,true,,160,183,183,35,0,0
1537241446500,32,AddWeibo,200,,SignIn 1-22,true,,160,183,183,32,0,0
1537241446504,29,AddWeibo,200,,SignIn 1-36,true,,160,183,183,29,0,0
1537241446513,24,AddWeibo,200,,SignIn 1-64,true,,160,183,183,24,0,0
1537241446509,33,AddWeibo,200,,SignIn 1-72,true,,160,184,184,33,0,0
1537241446520,23,AddForward,200,,SignIn 1-11,true,,160,184,184,23,0,0
1537241446533,11,SignIn,200,,SignIn 1-53,true,,235,185,185,11,0,1
1537241446522,24,SignIn,200,,SignIn 1-88,true,,235,185,185,24,0,1
1537241446517,36,SignIn,200,,SignIn 1-74,true,,235,186,186,36,0,1
1537241446518,37,AddWeibo,200,,SignIn 1-112,true,,160,186,186,37,0,0
1537241446537,20,AddWeibo,200,,SignIn 1-59,true,,160,186,186,20,0,0
1537241446537,21,AddWeibo,200,,SignIn 1-20,true,,160,186,186,21,0,0
1537241446542,16,AddWeibo,200,,SignIn 1-101,true,,160,186,186,16,0,0
1537241446549,12,SignIn,200,,SignIn 1-48,true,,235,187,187,12,0,1
1537241446557,10,GetWeiboList,200,,SignIn 1-18,true,,1410,188,188,10,0,0
1537241446552,18,AddWeibo,200,,SignIn 1-62,true,,160,188,188,18,0,0
1537241446568,6,SignIn,200,,SignIn 1-168,true,,235,189,189,6,0,1
1537241446569,6,SignIn,200,,SignIn 1-120,true,,235,189,189,6,0,2
1537241446576,4,SignIn,200,,SignIn 1-176,true,,235,190,190,4,0,1
1537241446581,4,SignIn,200,,SignIn 1-182,true,,235,191,191,4,0,1
1537241446581,7,GetWeiboList,200,,SignIn 1-36,true,,1576,191,191,7,0,0
1537241446588,6,GetWeiboList,200,,SignIn 1-22,true,,1575,192,192,6,0,0
1537241446591,8,GetWeiboList,200,,SignIn 1-7,true,,1407,192,192,8,0,0
1537241446593,7,GetWeiboList,200,,SignIn 1-13,true,,1410,193,193,7,0,0
1537241446596,5,SignIn,200,,SignIn 1-157,true,,235,193,193,5,0,1
1537241446594,8,SignIn,200,,SignIn 1-148,true,,235,193,193,8,0,0
1537241446604,5,SignIn,200,,SignIn 1-52,true,,235,194,194,5,0,1
1537241446605,6,SignIn,200,,SignIn 1-150,true,,235,194,194,6,0,1
1537241446601,11,AddWeibo,200,,SignIn 1-65,true,,160,194,194,11,0,0
1537241446604,8,AddWeibo,200,,SignIn 1-45,true,,160,194,194,8,0,0
1537241446613,8,GetWeiboList,200,,SignIn 1-57,true,,1576,195,195,8,0,0
1537241446615,9,SignIn,200,,SignIn 1-119,true,,235,196,196,9,0,1
1537241446616,9,AddWeibo,200,,SignIn 1-85,true,,160,196,196,9,0,0
1537241446629,3,SignIn,200,,SignIn 1-133,true,,235,197,197,3,0,1
1537241446633,3,SignIn,200,,SignIn 1-106,true,,235,198,198,3,0,0
1537241446638,5,AddWeibo,200,,SignIn 1-153,true,,160,199,199,5,0,0
1537241446643,6,GetWeiboList,200,,SignIn 1-101,true,,1413,200,200,6,0,0
1537241446645,7,SignIn,200,,SignIn 1-144,true,,235,200,200,7,0,1
1537241446646,13,SignIn,200,,SignIn 1-102,true,,235,201,201,13,0,1
1537241446646,15,SignIn,200,,SignIn 1-183,true,,235,201,201,15,0,1
1537241446655,6,SignIn,200,,SignIn 1-98,true,,235,201,201,6,0,1
1537241446658,4,SignIn,200,,SignIn 1-69,true,,235,202,202,4,0,1
1537241446649,14,SignIn,200,,SignIn 1-191,true,,235,202,202,14,0,1
1537241446645,19,GetWeiboList,200,,SignIn 1-27,true,,1410,202,202,19,0,0
1537241446643,24,AddComment,200,,SignIn 1-8,true,,160,202,202,24,0,0
1537241446664,7,AddWeibo,200,,SignIn 1-141,true,,160,203,203,7,0,0
1537241446666,7,AddWeibo,200,,SignIn 1-23,true,,160,203,203,7,0,0
1537241446668,5,AddForward,200,,SignIn 1-21,true,,160,203,203,5,0,0
1537241446522,154,AddWeibo,200,,SignIn 1-41,true,,160,204,204,154,0,0
1537241446677,6,GetWeiboList,200,,SignIn 1-15,true,,1576,205,205,6,0,0
1537241446681,3,SignIn,200,,SignIn 1-91,true,,235,205,205,3,0,0
1537241446682,4,AddWeibo,200,,SignIn 1-50,true,,160,205,205,4,0,0
1537241446692,4,SignIn,200,,SignIn 1-71,true,,235,207,207,4,0,1
1537241446694,4,AddWeibo,200,,SignIn 1-107,true,,160,207,207,4,0,0
1537241446698,2,AddWeibo,200,,SignIn 1-90,true,,160,207,207,2,0,0
1537241446700,5,GetWeiboList,200,,SignIn 1-20,true,,1576,208,208,5,0,0
1537241446701,4,SignIn,200,,SignIn 1-164,true,,235,208,208,4,0,1
1537241446707,3,SignIn,200,,SignIn 1-116,true,,235,208,208,3,0,0
1537241446720,3,SignIn,200,,SignIn 1-111,true,,235,210,210,3,0,1
1537241446724,6,GetWeiboList,200,,SignIn 1-73,true,,1576,211,211,6,0,0
1537241446726,14,SignIn,200,,SignIn 1-125,true,,235,213,213,14,0,1
1537241446728,14,GetWeiboList,200,,SignIn 1-45,true,,1409,213,213,14,0,0
1537241446729,18,GetWeiboList,200,,SignIn 1-96,true,,1576,214,214,18,0,0
1537241446727,24,SignIn,200,,SignIn 1-158,true,,235,214,214,24,0,1
1537241446730,21,GetWeiboList,200,,SignIn 1-94,true,,1742,214,214,21,0,0
1537241446733,22,SignIn,200,,SignIn 1-114,true,,235,215,215,22,0,1
1537241446738,21,SignIn,200,,SignIn 1-83,true,,235,215,215,21,0,0
1537241446737,23,GetWeiboList,200,,SignIn 1-19,true,,1576,216,216,23,0,0
1537241446741,21,SignIn,200,,SignIn 1-103,true,,235,216,216,21,0,1
1537241446732,32,SignIn,200,,SignIn 1-171,true,,235,216,216,32,0,1
1537241446745,22,GetWeiboList,200,,SignIn 1-67,true,,1410,217,217,22,0,0
1537241446749,22,SignIn,200,,SignIn 1-117,true,,235,217,217,22,0,1
1537241446744,33,SignIn,200,,SignIn 1-127,true,,235,218,218,33,0,1
1537241446761,18,SignIn,200,,SignIn 1-186,true,,235,218,218,18,0,2
1537241446765,15,GetWeiboList,200,,SignIn 1-90,true,,1576,218,218,15,0,0
1537241446726,79,AddWeibo,200,,SignIn 1-48,true,,160,222,222,79,0,0
1537241446775,35,AddWeibo,200,,SignIn 1-108,true,,160,223,223,35,0,0
1537241446771,40,AddWeibo,200,,SignIn 1-113,true,,160,223,223,40,0,0
1537241446777,34,AddWeibo,200,,SignIn 1-31,true,,160,223,223,34,0,0
1537241446734,79,AddWeibo,200,,SignIn 1-56,true,,160,223,223,79,0,0
1537241446725,88,AddForward,200,,SignIn 1-9,true,,160,223,223,88,0,0
1537241446751,64,AddWeibo,200,,SignIn 1-40,true,,160,224,224,64,0,0
1537241446752,64,AddWeibo,200,,SignIn 1-118,true,,160,224,224,64,0,0
1537241446811,5,SignIn,200,,SignIn 1-97,true,,235,224,224,5,0,1
1537241446758,59,AddWeibo,200,,SignIn 1-116,true,,160,224,224,59,0,0
1537241446761,56,AddWeibo,200,,SignIn 1-42,true,,160,224,224,56,0,0
1537241446762,55,AddWeibo,200,,SignIn 1-161,true,,160,224,224,55,0,0
1537241446807,53,AddForward,200,,SignIn 1-19,true,,160,230,230,53,0,0
1537241446813,47,AddWeibo,200,,SignIn 1-93,true,,160,230,230,47,0,0
1537241446836,26,SignIn,200,,SignIn 1-219,true,,235,231,231,26,0,1
1537241446857,6,SignIn,200,,SignIn 1-175,true,,235,231,231,6,0,1
1537241446852,13,SignIn,200,,SignIn 1-174,true,,235,231,231,13,0,1
1537241446822,45,GetWeiboList,200,,SignIn 1-12,true,,1408,231,231,45,0,0
1537241446837,39,SignIn,200,,SignIn 1-195,true,,235,233,233,39,0,1
1537241446818,61,SignIn,200,,SignIn 1-110,true,,235,233,233,61,0,1
1537241446838,42,GetWeiboList,200,,SignIn 1-113,true,,1413,233,233,42,0,0
1537241446805,135,AddWeibo,200,,SignIn 1-102,true,,160,242,242,135,0,0
1537241446777,172,SignIn,200,,SignIn 1-184,true,,235,243,243,172,0,0
1537241446861,94,GetCommentList,200,,SignIn 1-38,true,,380,244,244,94,0,0
1537241446827,157,AddWeibo,200,,SignIn 1-87,true,,160,248,248,157,0,0
1537241446801,184,AddWeibo,200,,SignIn 1-49,true,,160,249,249,184,0,0
1537241446826,160,AddWeibo,200,,SignIn 1-182,true,,160,249,249,160,0,0
1537241446862,125,AddWeibo,200,,SignIn 1-105,true,,160,249,249,125,0,0
1537241446853,135,AddWeibo,200,,SignIn 1-53,true,,160,249,249,135,0,0
1537241446818,170,AddWeibo,200,,SignIn 1-114,true,,160,249,249,170,0,0
1537241446798,201,SignIn,200,,SignIn 1-189,true,,235,251,251,201,0,0
1537241446848,167,GetWeiboList,200,,SignIn 1-65,true,,1739,253,253,167,0,0
1537241446792,224,SignIn,200,,SignIn 1-203,true,,235,253,253,224,0,0
1537241446767,252,AddWeibo,200,,SignIn 1-43,true,,160,254,254,252,0,0
1537241446771,251,AddWeibo,200,,SignIn 1-2,true,,160,254,254,251,0,0
1537241446782,242,AddForward,200,,SignIn 1-101,true,,160,254,254,242,0,0
1537241446960,73,GetWeiboList,200,,SignIn 1-58,true,,1408,255,255,73,0,0
1537241447024,12,SignIn,200,,SignIn 1-155,true,,235,256,256,12,0,1
1537241446963,80,GetWeiboList,200,,SignIn 1-10,true,,1742,257,257,80,0,0
1537241447031,14,AddWeibo,200,,SignIn 1-52,true,,160,257,257,14,0,0
1537241446976,69,GetWeiboList,200,,SignIn 1-82,true,,1576,257,257,69,0,0
1537241446972,80,AddWeibo,200,,SignIn 1-91,true,,160,258,258,80,0,0
1537241447041,12,AddForward,200,,SignIn 1-94,true,,160,258,258,12,0,0
1537241447054,4,SignIn,200,,SignIn 1-135,true,,235,259,259,4,0,1
1537241446986,73,AddWeibo,200,,SignIn 1-97,true,,160,259,259,73,0,0
1537241447043,17,AddWeibo,200,,SignIn 1-134,true,,160,259,259,17,0,0
1537241447053,7,GetWeiboList,200,,SignIn 1-41,true,,1409,259,259,7,0,0
1537241446840,223,AddWeibo,200,,SignIn 1-132,true,,160,260,260,223,0,0
1537241446908,162,AddWeibo,200,,SignIn 1-29,true,,160,261,261,162,0,0
1537241446899,172,AddWeibo,200,,SignIn 1-115,true,,160,261,261,172,0,0
1537241446961,112,AddWeibo,200,,SignIn 1-129,true,,160,261,261,112,0,0
1537241446999,74,AddWeibo,200,,SignIn 1-131,true,,160,261,261,74,0,0
1537241447005,69,SignIn,200,,SignIn 1-215,true,,235,261,261,69,0,1
1537241446870,208,SignIn,200,,SignIn 1-211,true,,235,262,262,208,0,1
1537241446891,189,AddWeibo,200,,SignIn 1-120,true,,160,262,262,189,0,0
1537241446941,139,AddWeibo,200,,SignIn 1-191,true,,160,262,262,139,0,0
1537241447082,4,SignIn,200,,SignIn 1-126,true,,235,263,263,4,0,1
1537241446938,154,AddWeibo,200,,SignIn 1-61,true,,160,264,264,154,0,0
1537241446890,221,GetWeiboList,200,,SignIn 1-5,true,,1572,267,267,221,0,0
1537241447095,21,SignIn,200,,SignIn 1-139,true,,235,267,267,21,0,1
1537241447093,31,SignIn,200,,SignIn 1-259,true,,235,269,269,31,0,1
1537241446924,202,AddWeibo,200,,SignIn 1-66,true,,160,269,269,202,0,0
1537241446938,194,AddWeibo,200,,SignIn 1-33,true,,160,270,270,194,0,0
1537241446916,217,AddForward,200,,SignIn 1-4,true,,160,270,270,217,0,0
1537241446800,371,SignIn,200,,SignIn 1-210,true,,235,275,275,371,0,0
1537241446926,254,SignIn,200,,SignIn 1-212,true,,235,277,277,254,0,1
1537241446907,281,SignIn,200,,SignIn 1-99,true,,235,278,278,281,0,1
1537241447167,24,SignIn,200,,SignIn 1-222,true,,235,278,278,24,0,0
1537241447171,20,GetWeiboList,200,,SignIn 1-56,true,,1410,278,278,20,0,0
1537241446940,264,AddWeibo,200,,SignIn 1-176,true,,160,280,280,264,0,0
1537241446912,298,SignIn,200,,SignIn 1-100,true,,235,281,281,298,0,1
1537241446935,281,GetWeiboList,200,,SignIn 1-1,true,,1407,282,282,281,0,0
1537241446913,310,GetWeiboList,200,,SignIn 1-23,true,,1410,283,283,310,0,0
1537241446928,297,SignIn,200,,SignIn 1-231,true,,235,283,283,297,0,1
1537241447193,34,SignIn,200,,SignIn 1-265,true,,235,284,284,34,0,1
1537241446938,292,SignIn,200,,SignIn 1-217,true,,235,284,284,292,0,1
1537241447210,22,SignIn,200,,SignIn 1-260,true,,235,285,285,22,0,1
1537241447164,71,AddWeibo,200,,SignIn 1-127,true,,160,285,285,71,0,0
1537241447162,73,AddComment,200,,SignIn 1-94,true,,160,285,285,73,0,0
1537241447199,36,AddComment,200,,SignIn 1-4,true,,160,285,285,36,0,0
1537241447193,42,SignIn,200,,SignIn 1-213,true,,235,285,285,42,0,1
1537241447218,18,AddWeibo,200,,SignIn 1-138,true,,160,285,285,18,0,0
1537241447229,9,SignIn,200,,SignIn 1-281,true,,235,285,285,9,0,1
1537241446938,301,AddWeibo,200,,SignIn 1-136,true,,160,285,285,301,0,0
1537241447209,31,AddForward,200,,SignIn 1-32,true,,160,286,286,31,0,0
1537241446936,305,SignIn,200,,SignIn 1-196,true,,235,286,286,305,0,1
